exam_question_id,year,official_question_no,question_type,subject,subject_name,question_pages,solution_pages,question_assets,solution_assets,question_ocr,solution_ocr,question_ocr_normalized_sha256,question_source_sha256,solution_source_sha256,question_source_path,solution_source_path,extraction_status,main_knowledge,hit_knowledge,knowledge_review_status,legacy_corpus_ids,formal_node_ids,canonical_status,duplicate_review_status
EXAM408-2025-Q12,2025,12,单项选择题,CO,计算机组成原理,[3],[52],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q12/question-01.png""]","[""corpus/408统考真题/assets/2025/EXAM408-2025-Q12/solution-01.png""]","12.在32位计算机上执行下列C语言代码，则ui的真值为
short si= -32767；
unsigned int ui= si；
A.213-1
B.2'$+1
C.232-215-1
D.232-215+1","1.D
2. 符号扩展到 32位补码：1111 1111 1111 1111
（unsigned int）的
补码扩展与真值计
1000 0000 0000 0001；
算
3. 转 unsigned int 真值：232-32767=232-（215-
1） =232-215+1，选D。
IEEE754 单精度浮
1. 机器数 47300000H 转二进制：
点数解析（符号
01000111001100000000000000000000；",88c827c97a51345d2dc82c92db9706abf2f19da6240e6eb4bb4b12820a314fac,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO02-07 补码,CO02-07 补码；CO02-04 无符号整数；CO02-03 真值与机器数,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q13,2025,13,单项选择题,CO,计算机组成原理,[3],[52],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q13/question-01.png""]","[""corpus/408统考真题/assets/2025/EXAM408-2025-Q13/solution-01.png""]","13. 已知 float 型变量用IEEE754 单精度浮点数格式表示。若 float 型变量x的机器数为
4730 0000H：则x的值为
A. 0.375×214
B. 1.375×214
C. 0.375x215
D.1.375×215","2.0
2. 提取字段：符号位 S=0（正），指数位
位、指数位、尾数
位的提取与计算）
E=10001110（142），尾数位 M=011（0.375）；
3. 计算：1.375x2^（142-127）=1.375x215，选 D。
1. ［x］补 =A3H （-93），IV］ 补=75H （117），-y
8 位补码加减运算
的补码 =8BH；",3adf5b944f071e9444a9a2a8e0662f6daee5627c0b94a0e67d70ebd2812de22b,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO02-20 IEEE 754,CO02-20 IEEE 754；CO02-19 浮点数表示；CO02-24 阶码；CO02-25 尾数,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q14,2025,14,单项选择题,CO,计算机组成原理,[3],[52],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q14/question-01.png""]","[""corpus/408统考真题/assets/2025/EXAM408-2025-Q14/solution-01.png""]","14. 假设8位字长的计算机中，两个带符号整数 x和y的补码表示分别为［x］ A3H，
［yI =75H，则通过补码加減运算器得到的 x-y 的值及 OF标志分别为
A.24,0
B.24,1
C.46,0
D.46,1
计算机学科专业基础试题 第2页（共11页）","3.0
（× +（ ））与
2. 计算 x+（-y）：A3H+8BH=12EH，截断 8位
溢出（OF）判断
2EH （46）；
3. 溢出判断：两负数相加得正数，OF=1，选D。
1. 结构体对齐：int （4）+char10+ 填充（2）+int
32 位系统结构体
（4）=20 字节；
内存对齐、小端存",c3e1a48b9298625a1800425571f3d59ce50a0f64dad65b251ae8dea84b538c96,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO02-12 补码减法,CO02-12 补码减法；CO02-14 标志位；CO02-13 溢出判断,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q15,2025,15,单项选择题,CO,计算机组成原理,[4],[52],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q15/question-01.png""]","[""corpus/408统考真题/assets/2025/EXAM408-2025-Q15/solution-01.png""]","15.某32计算机按字节编制，采用小端方式存放数据，编译器按边界对齐方式为下列C
语言结构型数组变量 employee 分配储存空间。数组 employee 的起始地址为
0000AOBOH,employee［1］。id 的机器数为12345678H，则56H 的地址是
struct record
｛
int id；
char name［10］；
int salary；
｝employee［200］；
A. 0000 A0C3H
B. 0000 A0C4H
C. 00000A0CSH
D.0000A0C6H","4.C
2.employee ［1］ 起始地址= AOBOH+20=AOC4H，
储、数组元素地址
其 id=12345678H（小端存储：AOC4H 存 78H，
计算
AOC5H 存 56H）；
3.56H 地址为 AOCSH，选 C。
指令集体系结构
（ISA）与微架构的
1. ISA 规定软件可见的：指令字格式（B正确）；",c96cc784461cb28850521dd96d7c66ecfa7028277baf7eef8e8afe7f476264c6,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO04-17 数据对齐,CO04-17 数据对齐；CO04-19 小端方式；CO04-18 大端方式,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q16,2025,16,单项选择题,CO,计算机组成原理,[4],[52],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q16/question-01.png""]","[""corpus/408统考真题/assets/2025/EXAM408-2025-Q16/solution-01.png""]","16. 下列选顶中，由指令集体系结构（ISA）规定的是
A. 是否采用阵列乘法器
B. 是否采用定长指令字格式
C. 是否采用微程序控制器
D. 是杏采用单总线数据通路","5.B
2. 微架构（硬件实现）：阵列乘法器（A）、微程
区分（ISA 规定软
件可见特性，微架
序控制器（C）、单总线数据通路（D）；
构为硬件实现）
3. 选 B。
1.RISC特点：A（硬连线控制，正确）、B
（Load/Store，正确）、D（寄存器传参，正确）；",1ad294043565b869a7d4ce49a1eb9ce954fdf329916b8b32c43b48913f55777c,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO04-01 指令系统基本概念,CO04-01 指令系统基本概念；CO04-02 指令格式；CO04-06 定长指令字,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q17,2025,17,单项选择题,CO,计算机组成原理,[4],"[52, 53]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q17/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q17/solution-01.png""]","17. 下列关于 RISC 的叙述中，错误的是
A. 多采用硬连线方式实现控制器
B. 通常采用 Load/Store 型指令设计风格
C. 难以采用流水线数据通路实现微架构
D. 多采用寄存器传递过程调用时的参数","6.C
RISC 的核心特点
2.C错误（RISC 指令简单统一，最适合流水线实
现）；
3.选C。
灰灰考研 408 统考2025真题
题
核心考点
精筒解答
号
CPI 的影响因素
1.CPI 相关：A（不同指令 CPI 不同，正确）、C
（指令类型、
（单周期 CPU 时钟取最耗时指令，正确）、D",f055f5bebf58b1410b35457a86f52fa41b61cc6a454addb657ee5f1a6ec287c3,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO04-21 RISC,CO04-21 RISC；CO05-22 指令流水线；CO05-14 硬布线控制器,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q18,2025,18,单项选择题,CO,计算机组成原理,[4],[53],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q18/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q18/solution-01.png""]","18. 下列关于CPI和CPU时钟周期的叙述中，错误的是
A. 不同类型指令的CPI 可能不一样
B. 程序的 CPI Cache 缺失率无关
C.单周期CPU 的时钟周期以最耗时指令所用的时间为准
D. 流水线CPU 的时钟周期以最长流水段所用时间为准","7.B
Cache 缺失率、
（流水线时钟取最长流水段，正确）；
CPU 架构）与溢出
2.B 错误（Cache 缺失会导致停顿，增加 CPI）；
判断
3.选B。
1. 寄存器分类：A 错误（PC 是专用寄存器，不
CPU 组件分类（通
在通用寄存器组）；
用寄存器 vs 专用",58cdea0d0ea8c9b6f1f8bbd5eb3a1f59d60bdfa72d84b3ff0f70decbc6de7a40,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO01-13 CPI,CO01-13 CPI；CO01-11 CPU 时钟周期；CO03-20 Cache 命中率；CO05-23 流水线性能,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q19,2025,19,单项选择题,CO,计算机组成原理,[4],[53],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q19/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q19/solution-01.png""]","19. 下列关于 CPU 中的数据通路和控制器的叙述中，错误的是
A. 通用寄存器组中应该包含程序计数器
B. 控制器中一定包含指令操作码的译码电路
C.单周期CPU 中的控制器比多周期CPU 中的更简单
D. 流水线 CPU 需解决数据相关和控制相关等冒险问题","8.A
2. 其他正确：B（控制器必有译码电路）、C（单
寄存器、控制器功
周期控制器为组合逻辑，更简单）、D（流水线需
能、流水线冒险）
处理数据 /控制冒险）；
3. 选 A。
同步总线带宽计算
1. 带宽公式：传输频率 × 数据宽度；
（MT/5、总线宽
2. 传输频率 =1333MT/S，数据宽度=64位=",d9d97e5c9aeac0f18709985c31269b21b88f48232b3fec44cb7a8d66fba23fa6,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO05-11 数据通路,CO05-11 数据通路；CO05-05 寄存器；CO05-04 控制器；CO05-22 指令流水线,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q20,2025,20,单项选择题,CO,计算机组成原理,[4],[53],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q20/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q20/solution-01.png""]","20. 某处理器总线采用同步，并行传输方式，每个总线时钟周期传送4 次数据
（quadpumped 技术），若该总线的工作频 率为1333MHz（实际单位是 MT/S，表示
每秒传送1333MI次），总线宽度为64位，则总线带宽约为
A. 10.66GB/s
B.42.66GB/s
C.85.31GB/s
D.341.25 GB/s
计算机学科专业基础试题 第3页（共11页）","9.A
度，Quad-pumped
8B；
技术已包含在
3. 带宽 = 1333×109x8B~10.66GB/s（MT/5已含
MT/S 中）
Quad-pumped，无需再乘 4），选 A。
DMA 的适用设备
1. 适用 DMA:II （网卡，高速数据包）、川I
（高速、大块数据
（SSD，大块数据）；",873a54700a290e16778f9f5f355fd3c285b780a849407222ed50b4647113d3b7,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO06-03 总线性能指标,CO06-03 总线性能指标；CO06-05 总线定时,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q21,2025,21,单项选择题,CO,计算机组成原理,[5],[53],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q21/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q21/solution-01.png""]","21.下列设备中，适合采用 DMA 输入输出的设备是
I.键盘
11. 网卡
"".固态硬盘
IV. 针式打印机
A.I、II
B. II、""I
C.IL、IV
D.II、IV","10.B
传输：网卡、
2. 不适用：1（键盘，单字符）、I（针式打印
SSD：低速字符设
机，低速）；
备不适用）
3. 选 B。
1.外部中断：A（DMA 结束，外部硬件触发，正
外部中断的触发源
确）；
（外部硬件事件，
2. 非外部中断：B（总线事务结束，硬件自动处",ff087feaaf2e0210be89390632e3edc1bc37d2de4ffc2d3b4dcf61db00244ab4,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO06-18 DMA 方式,CO06-18 DMA 方式；CO06-20 DMA 传送过程,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q22,2025,22,单项选择题,CO,计算机组成原理,[5],[53],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q22/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q22/solution-01.png""]","22. 下列选项中，会触发外部中断请求的事件是
A. DMA 传送结束
B. 总线事务结束
C. 页故障的处理结束
D. 执行断点指令","11.A
如 DMA 结束；内
理）、C（页故障处理结束，内部异常）、D（断点
部事件/ 软件指
指令，软件中断）；
令非外部中断）
3.选A。",abde164e35b3d1fde3eb27a078cc3ab5a984ab780817f6f00b0aafda4c5972f6,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,CO05-19 中断,CO05-19 中断；CO06-20 DMA 传送过程；CO05-18 异常,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q23,2025,23,单项选择题,OS,操作系统,[5],[76],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q23/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q23/solution-01.png""]","23.在采用页式虚拟存储管理方式的系统中，当发生上下文切换时，下列寄存器中操作
系统不需要更新的是
A. 通用寄存器
B.页表基址寄存器
C. 程序寄存器
D. 内核中断向量表基址寄存器","1.D
新范围（进程级寄存器
2. 无需更新的系统级寄存器：D（中断向量
vs 系统级寄存器）
表基址寄存器，属全局资源，所有进程共
享，无需随进程切换更新）；
选D。
1. 错误选项 C:VMM 必须具备比客户操作
系统（Guest OS）更高的特权级，以拦截特权
指令、控制硬件资源，故“VMIM 与操作系统
虚拟化技术中 VMIM
特权级相同”错误；",a0403a48e3a25602ada07963b9eb4b80a3bf9e190d93cd6ee28834f88f0cb2ba,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,OS02-31 上下文切换,OS02-31 上下文切换；OS02-03 PCB；OS03-17 页表,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q24,2025,24,单项选择题,OS,操作系统,[5],[76],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q24/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q24/solution-01.png""]","24.关于虚拟机技术，下列说法错误的是
A. 操作系统可以在虚拟机上运行
B. 一台主机可以支持多个虚拟机
C. VMM 与操作系统特权级相同
D. 通过虚拟机技术，可以用一台主机上模拟多种 ISA","2.C
（虚拟机监控器）的特
2. 正确选项分析：A（虚拟机可运行操作系
权级特性
统，正确）、B（一台主机支持多虚拟机，正
确）、D（全系统仿真器可模拟多种ISA，正
确）；
选C。
1. 插入进程：单链表按优先级有序（高优先
单链表就绪队列的操作
级在队头），需遍历找到插入位置，时间复杂",2459a0c0c297bf5cfd7fbb1c7c6e8ebae6d7a5a95322eee1caee22bee88155bb,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,OS01-23 虚拟机,OS01-23 虚拟机；OS01-15 CPU 核心态,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q25,2025,25,单项选择题,OS,操作系统,[5],[76],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q25/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q25/solution-01.png""]","25. 某进程采用优先权调度，采用单链表保存进程就绪队列，高优先级进程在队头。就
绪队列长度为n，则插入进程、选出进程的时间复杂度分别是
A. O（1）， O（I）
B. O（1）， O（n）
C.O（m），O（1）
D.O（n），0（n）","3.c
复杂度（插入vs选出
度 0（n）；
高优先级进程）
2. 选出进程：直接取队头（最高优先级），
无需遍历，时间复杂度 O（1）；
选C。
1. 模拟访问序列：初始｛0,1,2｝，访问过程中
缺页发生在访问 5、1、4、3、0、2时，共
LRU 局部置换算法的缺
6次；
2. 关键：LRU 每次替换“最近最少使用” 的",e6c46efb3fc79bf016aa18126a82465c4f2dd48ac748ead8ae3c33424e102f29,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,OS02-29 优先级调度,OS02-29 优先级调度；OS02-20 CPU 调度基本概念；OS02-21 调度目标,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q26,2025,26,单项选择题,OS,操作系统,[5],[76],"[""corpus/408统考真题/assets/2025/EXAM408-2025-Q26/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q26/solution-01.png""]","26.现有一LRU 算法，固定分配局部置换，已为进程分配3个页框，页面访问序列为
｛0， 1,2,0, 5, 1,4,3.0,2,3,2,0｝，其中0，1，2已调入内存。则缺页次数是
A.5
B.6
C.7
D.8","4.B
页次数计算（3个页
页，统计缺页次数力 6；
框，初始页 0、1、2）
选 B。
进程所需最少页框数的",5ffc24e38d229ba46dda6ae9b5699aab069fd1925e3534aa0a65d3f7c6c0fe4b,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,OS03-30 最近最久未使用 LRU,OS03-30 最近最久未使用 LRU；OS03-27 页面置换；OS03-26 页框分配,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q27,2025,27,单项选择题,OS,操作系统,[5],"[76, 77]","[""corpus/408统考真题/assets/2025/EXAM408-2025-Q27/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q27/solution-01.png""]","27.确定进程运行所需的最少页框数时，要考虑的指标是
A. 代码段长
B. 虚拟地址空间大小
C.物理地址空间大小
D.指令系统支持的寻址方式","5.D
1. 核心逻辑：最少页框数需保证单条指令能
决定因素
完整执行，而指令执行时需访问的页面数
灰灰考研 408 统考2025真题
题
核心考点
精简解答
号
（指令页、操作数页、间接寻址页等）由指
令系统支持的寻址方式决定；
2. 排除错误选项：A（代码段长影响总页
数，不影响“最少""需求）、B（虚拟地址空
间大小是范围，与最少页框无关）、C（物理
地址空间是系统限制，不影响进程最少需
求）；
选D。
1. 正确选项 C:VFS 的核心是定义统一接
口，屏蔽底层不同文件系统（本地 /网络）
的实现差异，使应用可统一访问；",843a055534e29a2ec628e1d2e1cf9c9db823c4e77af065ca5e13b40ff2351cf3,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,OS03-26 页框分配,OS03-26 页框分配；CO04-08 寻址方式,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2025-Q28,2025,28,单项选择题,OS,操作系统,[5],[77],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q28/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2025/EXAM408-2025-Q28/solution-01.png""]","28. 关于虚拟文件系统，下列说法正确的是
A. 虚拟文件系统是运行在虚拟内存的文件系统
B. VFS 可以加快文件系统的访问速度
C. VFS 定义了可访问不同文件系统的统一接口
D. VFS 只能访问本地文件系统，不能访问网络文件系统
计算机学科专业基础试题 第4页（共11页）","6.c
虚拟文件系统（VFS）
2. 排除错误选项：A（VFS 是抽象层，非“运
的核心功能
行在虚拟内存的文件系统”）、B （VFS 不直接
加速，性能提升依赖缓存等机制）、D（VFS
支持网络文件系统如 NFS）；
选C。
1. 索引节点系统分工：inode 存储文件元数
据（权限、大小等），目录项仅存储“文件名
索引节点（inode）系
+inode 号”；
统的文件创建流程
2. 排除错误选项 C：创建文件时，系统初始",76f587305352b7808e9fde99435d3ec90c9c25726f02ef8f62ebe4f33fe70c22,d08b62ce4bdd83e113b63934ec6682aeff5cd0811d3c5a78da88ff1b0d546a5c,ebaf4ccb77ed4913003a6083adb6b91b007ebff9f84cf9cd8b9f76605fd346cb,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2017-2025/2025年408统考真题及答案-皮皮灰.pdf,complete,OS04-29 虚拟文件系统,OS04-29 虚拟文件系统；OS04-01 文件基本概念,reviewed,,,canonical_new,no_exact_existing_match
