date,node_id,viewed_assets,status,issue,action,next
2026-07-03,DS_2011_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_h_aux_solution_text_ok,直接查看题图清晰；解析图为循环数组辅助示意图；折叠文字解析与本道主题一致,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS03-09
2026-07-03,DS_2014_002,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_h_aux_solution_text_ok,直接查看题图清晰；解析图为循环数组编号辅助示意图；折叠文字解析与本道主题一致,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS03-09
2026-07-03,DS_2014_003,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_h_pass,直接查看题图与解析图匹配；解析图为中序线索化前驱后继判断的完整文字解析截图,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS05-14/DS05-10
2026-07-03,DS_2015_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_h_formula_aux_text_ok,直接查看题图清晰；解析图为组合数/计数公式辅助图；折叠文字解析与本道主题一致,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS05-13/DS05-09/DS03-04
2026-07-03,DS_2015_002,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_i_handwritten_solution,题图与解析图主题匹配；解析图为 DFS 遍历序列手写图示枚举且含手写痕迹,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS06-10/DS06-02/DS06-01
2026-07-03,DS_2015_003,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_i_handwritten_aux_text_ok,题图与解析图主题匹配；解析图为 AVL 与中序降序性质手写例证；折叠文字解析可核对,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS07-10/DS07-06/DS05-10
2026-07-03,DS_2016_002,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_i_aux_solution_text_ok,题图清晰；解析图为森林结构概念辅助图；折叠文字解析与本道主题一致,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS05-01/DS05-02
2026-07-03,DS_2017_004,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_i_placeholder_resolved,题图与解析图主题匹配；解析图为排序存储结构影响的直接文字解析；原占位已收敛,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS08-18/DS08-04/DS08-06/DS08-07/DS08-09/DS08-10/DS08-14
2026-07-03,DS_2018_002,question-01.png; solution-01.png; detail card QA note; formal safe text,solution_bound_batch_i_formal_safety_cleaned,题图与解析图主题匹配；解析图为建大根堆过程示意；发现正式安全字段含答案痕迹,更新详情卡 QA 说明并同步脱敏 DS_2018_002 正式安全字段,继续后续已有解析图抽检；Tutor 范围 DS08-10/DS05-22/DS05-21
2026-07-03,CO_2010_002,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_j_corpus_recovered_pass,题图与解析图来自 CO03 语料同题恢复且主题匹配,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO03-01/CO03-03/CO03-04/CO03-12
2026-07-03,CO_2012_005,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_j_text_ok,题图与解析图主题匹配；解析图覆盖结构体对齐与小端存放关键过程；折叠文字解析完整,更新详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO04-17/CO04-18/CO04-19/CO04-22
2026-07-03,CO_2013_002,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_j_text_replacement_source_pending,当前题图为文字卡替代图且解析图为同主题解析截图；可阶段性复做但原题扫描图和来源链仍待确认,更新详情卡 QA 说明；不改正式关系网,继续补原题扫描图并等待来源链确认；Tutor 范围 CO04-01/CO04-02/CO04-08/CO04-22
2026-07-03,CO_2014_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_j_long_solution_ok,题图与解析长图主题匹配；原解析占位已收敛,更新详情卡 QA 说明；不改正式关系网,后续可补可读文字解析；Tutor 范围 CO03-04/CO03-07/CO03-08
2026-07-03,CO_2015_005,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_j_long_solution_ok,题图与解析长图主题匹配；原解析占位已收敛,更新详情卡 QA 说明；不改正式关系网,后续可补可读文字解析；Tutor 范围 CO03-09/CO03-06/CO03-08
2026-07-03,CO_2017_001,question-01.png; solution-01.png; solution-02.png,solution_bound_batch_k_multi_solution_ok,题图与两张解析图均为多模块存储器未对齐访问主题；第二张为手写示意类解析证据,复核详情卡并保留全部当前图片；不改正式关系网,后续可补解析文字；Tutor 范围 CO03-09/CO03-06/CO03-08
2026-07-03,CO_2018_005,question-01.png; solution-01.png,solution_bound_batch_k_long_solution_ok,题图与解析长图均为 DRAM 行列组织和刷新开销主题；未发现串题或错绑,复核详情卡；不改正式关系网,后续可补可读文字解析；Tutor 范围 CO03-04/CO03-07
2026-07-03,CO_2020_001,question-01.png; solution-01.png; detail card recovered,detail_recovered_from_wrong_binding_batch_k,原 CO_2021_001 详情题图和解析图实际对应 CO_2020_001 机器字长主题,新增 CO_2020_001 详情卡并复制正确资产；正式 408 不写题图或完整解析,继续补齐桥接快照；Tutor 范围 CO01-17/CO05-05
2026-07-03,CO_2021_001,question-01.png; solution-01.png,solution_bound_batch_k_wrong_binding_reassigned,当前详情图与正式 FLOPS 主题不一致且已转入 CO_2020_001；本节点正确题图和解析仍缺,清空错误嵌入并标记待补；不改正式关系网,从 MarginNote 4 或导出源补正确 FLOPS/PFLOPS 题图解析；Tutor 范围 CO01-16
2026-07-03,CO_2022_003,question-01.png; solution-01.png,solution_bound_batch_k_metadata_year_conflict,题图与解析图主题匹配 CPU 执行时间；图面年份与当前正式 ID 年份冲突仍存在,保留元数据迁移待确认状态；不自动迁移正式 ID,用户确认后再考虑 CO_2023_006 或统一年份链；Tutor 范围 CO01-14/CO01-13/CO01-11/CO01-12
2026-07-03,CO_UNK_001,question-01.png; solution-01.png,solution_bound_batch_k_text_replacement_original_scan_pending,当前为 Cache 失效传送粒度文字卡替代题图和替代解析图；主题匹配但不是最终原题扫描图,保留阶段性复做入口；不改正式关系网,继续补原题扫描图；Tutor 范围 CO03-19
2026-07-03,CO_2021_001,docx exact node BB0109B6 question candidate; docx exact node solution candidate,docx_exact_node_wrong_binding_reconfirmed,Word 导出 CO_2021_001 精确节点下两张图片哈希等同 CO_2020_001 题图和解析图,不回填本节点；候选证据保留在 indexes/docx-candidates/CO_2021_001_exact_node_2026-07-03；正式 408 不写图或答案,继续从 MarginNote 4 右侧搜索或重新导出源补正确 FLOPS/PFLOPS 图；Tutor 范围 CO01-16/CO01-15/CO01-09
2026-07-03,CO_2015_001,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中正式 ID 后候选主要为题图或相邻题图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO01-06
2026-07-03,CO_2016_003,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中正式 ID 后候选主要为题图或相邻题图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO01-06
2026-07-03,CO_2018_002,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中正式 ID 后候选含相邻知识点示意图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO02-14
2026-07-03,CO_2018_004,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选中表格式图已单独复核为边界对齐/半字访问类辅助图；不是本道直接解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO04-22
2026-07-03,CO_2019_001,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中历史 ID 和定位号后候选主要为题图或相邻题图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO06-19
2026-07-03,CO_UNK_009,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中当前调用/转子指令题图；后续候选为机器级代码、寻址方式、分支地址计算或标志位相邻题,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_f_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO04-25
2026-07-03,CO_UNK_044,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中当前微程序控制器题图；后续候选为流水线和冲突处理材料,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_f_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO05-04
2026-07-03,CO_UNK_061,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中当前异步传输方式题图；后续候选为 I/O 总览、I/O 接口、SPOOLing、CPU 状态转换和跨科目材料,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_f_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO06-05
2026-07-03,CO_UNK_065,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位命中当前 DMA 周期挪用题图；后续候选为 DMA 同主题不同题或手写解析材料,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_f_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO06-18
2026-07-03,CO_UNK_068,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选含 Cache 同主题题和映射关系/主存分块示意图，但不是当前文字卡题直接解析图；另有流水线错绑材料,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_f_2026-07-03；不回填图片,继续补原题扫描图和独立解析图；Tutor 范围 CO03-14
2026-07-03,CO_UNK_069,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前题图、图/流水线相邻材料或旧题图版本；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_g_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO05-22
2026-07-03,DS_2023_002,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前题图、顺序表串讲封面、代码材料或其他顺序表题；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_g_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 DS01-11
2026-07-03,DS_2023_004,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前题图、B+ 树结构示意和存储系统图示；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_g_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 DS07-13
2026-07-03,OS_2023_003,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前题图、相邻操作系统题、图/B 树/最小生成树等跨主题材料；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_g_2026-07-03；不回填图片,继续补独立解析图且正式 ID 迁移待确认；Tutor 范围 OS03-34
2026-07-03,CN_2024_002,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前调制题旧版本和相邻通信题图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_g_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CN02-18
2026-07-03,CN_UNK_048,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前题图、相邻网络题和通信示意图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_h_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CN03-15
2026-07-03,CO_2016_002,docx strong candidates; current question image,p1_docx_strong_probe_no_solution_recovered,Word 强定位候选为当前题图、I/O 相邻材料和跨主题示意图；未发现本道独立解析图,候选证据保留在 indexes/docx-candidates/p1_solution_probe_strong_batch_h_2026-07-03；不回填图片,继续补独立解析图；Tutor 范围 CO06-06
2026-07-03,CO_2021_001,legacy docx candidates contact sheet,p0_legacy_candidates_no_correct_asset,旧候选 25 图主要为 Cache、存储器、网络协议、通信链路或相邻题材料；未发现 FLOPS/PFLOPS 正确题图或解析图,证据图保留在 indexes/qa-contact-sheets/CO_2021_001-legacy-candidates-review-2026-07-03.png；不回填图片；正式 408 不写图或答案,继续从 MarginNote 4 右侧搜索或新导出源补正确 FLOPS/PFLOPS 题图解析；Tutor 范围 CO01-16
2026-07-03,CO_UNK_004,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_l_reviewed,题图与解析图同属虚拟存储器管理方式与交换单位判断题；当前绑定正确,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO03-22
2026-07-03,CO_UNK_005,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_l_reviewed,题图与解析图同属虚拟存储透明性判断题；当前绑定正确,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO03-22
2026-07-03,CO_UNK_038,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_l_reviewed,题图与解析图同属流水线数据相关和转发边界主题；当前绑定正确,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO05-22
2026-07-03,CO_UNK_050,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_l_reviewed,题图与解析图同属硬布线控制器微操作控制信号形成主题；当前绑定正确,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO05-14
2026-07-03,DS_2022_002,question-01.png; solution-01.png; detail card corrected,solution_bound_batch_l_text_mismatch_fixed,题图与解析图匹配内部排序适用场景；原折叠解析文字串入外部排序/置换选择材料,删除错配解析文字并保留正确解析图；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS08-18/DS08-04/DS08-08
2026-07-03,CN_2020_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_m_reviewed,题图与解析图同属协议三要素和时序判断主题；当前绑定正确,保留已收敛详情卡解析文字；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CN01-19
2026-07-03,CN_2024_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_m_reviewed,题图与解析图同属多路径吞吐量和瓶颈判断主题；当前绑定正确,保留已收敛详情卡解析文字；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CN01-13
2026-07-03,CO_UNK_002,wrongbound question-01.png; wrongbound solution-01.png; quarantine,solution_bound_batch_m_wrong_binding_quarantined,当前题图和解析图均为 Flash 存储器材料 与正式 HCO_0002/CO_UNK_002 的 CPU 直接访问地址类型主题不一致,隔离错绑图片；详情卡改为题图解析待补；不改正式关系网,从 MarginNote 或新导出源补正确题图和解析图；Tutor 范围 CO03-21/CO03-12/OS03-04
2026-07-03,OS_2011_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_m_reviewed,题图与解析图同属逻辑地址形成和地址转换边界主题；当前绑定正确,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 OS03-02/OS03-04
2026-07-03,OS_2022_002,question-01.png; solution-01.png; detail card corrected,solution_bound_batch_m_text_mismatch_fixed,题图与解析图匹配多道程序/批处理系统特点主题；原折叠解析文字串入操作系统运行机制材料,删除错配解析文字并保留正确解析图；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 OS01-05
2026-07-03,CO_UNK_003,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_n_text_replacement_original_scan_pending,当前题图与解析图同属 DRAM/SDRAM 辨析主题；第一屏为无答案文字复做卡,保留文字卡替代图并追加 QA 说明；不改正式关系网,后续补原题扫描图；Tutor 范围 CO03-03
2026-07-03,CO_UNK_019,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_n_text_replacement_original_scan_pending,当前题图与解析图同属相对寻址偏移基准主题；第一屏为文字卡替代图,保留文字卡替代图并追加 QA 说明；不改正式关系网,后续补原题扫描图；Tutor 范围 CO04-08
2026-07-03,CO_UNK_020,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_n_text_replacement_original_scan_pending,当前题图与解析图同属相对寻址转移指令主题；第一屏为文字卡替代图,保留文字卡替代图并追加 QA 说明；不改正式关系网,后续补原题扫描图；Tutor 范围 CO04-16
2026-07-03,CO_UNK_055,question-01.png; solution-01.png; detail card corrected,solution_bound_batch_n_text_consolidated_aux_solution,题图与解析图同属高级流水线/RAW 相关主题；解析图为五段流水线辅助图 原折叠文字串入多类指令和多处理器讲义,收敛详情卡折叠文字；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 CO05-22
2026-07-03,DS_2019_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_n_handwritten_solution,题图与解析图同属表达式 DAG 合并重复子表达式主题；解析图含手写图示且匹配本道,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS05-08
2026-07-03,DS_2020_003,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_o_reviewed,题图与解析图同属 4 阶 B 树插入和根结点关键字判断主题；当前绑定正确,替换原答案提示为图片 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS07-14/DS07-13
2026-07-03,DS_2021_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_o_reviewed,题图与解析图同属 AVL 插入后最小不平衡子树定位和旋转调整主题；当前绑定正确,替换原答案提示为图片 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS07-11
2026-07-03,DS_2021_002,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_o_reviewed,题图与解析图同属 3 阶 B 树给定层关键字数条件下的结点数上界判断主题；当前绑定正确,替换原答案提示为图片 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS07-13
2026-07-03,DS_2022_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_o_handwritten_solution,题图与解析图同属 B 树删除后根结点关键字调整主题；解析图含手写推演且匹配本道,追加详情卡 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 DS07-15/DS07-13
2026-07-03,OS_2009_001,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_o_reviewed,题图与解析图同属单处理机系统中进程并发和设备并行工作对象辨析主题；当前绑定正确,替换原解析待补占位为图片 QA 说明；不改正式关系网,继续后续已有解析图抽检；Tutor 范围 OS01-01
2026-07-03,OS_UNK_020,question-01.png; solution-01.png; detail card QA note,solution_bound_batch_o_reviewed,题图与解析图同属就绪队列和阻塞队列数量上界及死锁边界辨析主题；当前绑定正确,追加详情卡 QA 说明；不改正式关系网,当前已有解析图绑定复核清零；Tutor 范围 OS02-44/OS02-05
2026-07-03,CO_2021_001,legacy candidates contact sheet; focused local search note,p0_hard_gap_rechecked_no_candidate,重新直接查看旧候选总览且未发现 FLOPS/PFLOPS 正确题图或解析图；Word 精确节点仍为 CO_2020_001 错绑资产,不回填图片；新增聚焦复核说明；不改正式关系网,继续从 MarginNote 右侧搜索或新导出源补正确题图解析；Tutor 范围 CO01-16/CO01-14/CO01-15/CO01-09
2026-07-03,CO_UNK_002,quarantine wrongbound question and solution images,p0_hard_gap_rechecked_wrong_binding,直接查看隔离题图和解析图均为 Flash 存储器材料；和 CPU 直接访问地址类型主题不一致,校正 manifest 和手动补图清单；不回填图片；不改正式关系网,继续从 MarginNote 右侧搜索或新导出源补正确题图解析；Tutor 范围 CO03-21/CO03-12/OS03-04
2026-07-03,CO_UNK_013,question-01.png; metadata-candidates-current-recheck2 contact sheet,metadata_candidate_rechecked_source_chain_pending,当前题图为 ISA/指令系统文字卡替代图且主题匹配；仍无独立解析图；与 CO_2013_002 来源链污染未解除,保留来源链待确认；不合并节点；不改正式关系网,后续补原题扫描图或等待用户确认来源链；Tutor 范围 CO04-01/CO04-02/CO04-08/CO04-22
2026-07-03,OS_UNK_121,question-01.png; metadata-candidates-current-recheck2 contact sheet,metadata_candidate_rechecked_possible_duplicate_pending,当前题图为死锁策略分类文字卡替代图；与 OS_2019_001 路径高度重合但来源 ID 和正式年份未确认,保留可能重复待确认；不合并节点；不改正式关系网,后续补原题扫描图/来源 ID/独立解析图；Tutor 范围 OS02-44/OS02-47/OS02-48/OS02-49
2026-07-03,CO_2022_003,question-01.png; solution-01.png; metadata-candidates-current-recheck2 contact sheet,metadata_candidate_rechecked_year_conflict,题图与解析图同属 CPU 执行时间主题且绑定正确；图面年份与当前正式 ID 年份冲突继续成立,只登记迁移待确认；不改正式 ID；不改正式关系网,等待用户确认是否迁移为未占用候选 ID；Tutor 范围 CO01-14/CO01-13
2026-07-03,OS_2016_004,question-01.png; metadata-candidates-current-recheck2 contact sheet,metadata_candidate_rechecked_year_conflict,题图主题与 C-SCAN 磁盘调度匹配；图面年份与当前正式 ID 年份冲突继续成立,只登记迁移待确认；不改正式 ID；不改正式关系网,等待用户确认是否迁移为未占用候选 ID；Tutor 范围 OS05-29/OS05-26
2026-07-03,OS_2023_003,question-01.png; metadata-candidates-current-recheck2 contact sheet,metadata_candidate_rechecked_year_conflict_solution_pending,题图主题与工作集/抖动治理匹配；图面年份与当前正式 ID 年份冲突继续成立；仍缺独立解析图,只登记迁移待确认；不改正式 ID；不改正式关系网,等待用户确认是否迁移为未占用候选 ID并继续补独立解析图；Tutor 范围 OS03-34
2026-07-03,CN_UNK_048,question-01.png; p1-solution-missing-batch7 contact sheet,p1_solution_missing_batch7_question_ok,题图清晰且主题与 MAC 确认机制安全卡一致；未见新作答痕迹,追加详情卡 QA 说明；不改正式关系网,继续补独立解析图；Tutor 范围 CN03-15
2026-07-03,CO_2016_002,question-01.png; p1-solution-missing-batch7 contact sheet,p1_solution_missing_batch7_question_ok,题图清晰且主题与 I/O 硬件机制识别安全卡一致；未见新作答痕迹,追加详情卡 QA 说明；不改正式关系网,继续补独立解析图；Tutor 范围 CO06-06
2026-07-03,CO_2015_001,question-01.png; p1-solution-missing-batch7 contact sheet,p1_solution_missing_batch7_question_ok,题图清晰且主题与硬件直接执行对象辨析安全卡一致,追加详情卡 QA 说明；不改正式关系网,继续补独立解析图；Tutor 范围 CO01-06
2026-07-03,CO_2016_003,question-01.png; p1-solution-missing-batch7 contact sheet,p1_solution_missing_batch7_question_ok,题图清晰且主题与翻译程序输入输出边界安全卡一致,追加详情卡 QA 说明；不改正式关系网,继续补独立解析图；Tutor 范围 CO01-06
2026-07-03,CO_2018_002,question-01.png; p1-solution-missing-batch7 contact sheet,p1_solution_missing_batch7_question_ok,题图清晰且 CF/OF 判断参数完整；主题与标志位安全卡一致,追加详情卡 QA 说明；不改正式关系网,继续补独立解析图；Tutor 范围 CO02-14
2026-07-03,OS_2010_001,question-01.png; solution-01.png; solution-bound-batch-p contact sheet,solution_bound_batch_p_reviewed,题图与解析图同属操作系统提供给应用程序接口辨析主题；原折叠文字串入 OS 特征和发展分类材料,清理错配文字；不改正式关系网,继续后续图像绑定抽检；Tutor 范围 OS01-17
2026-07-03,OS_2012_001,question-01.png; solution-01.png; solution-bound-batch-p contact sheet,solution_bound_batch_p_reviewed,题图与解析图同属进程和线程资源/调度分工辨析主题；原折叠文字串入进程状态转换材料,清理错配文字；不改正式关系网,继续后续图像绑定抽检；Tutor 范围 OS02-14
2026-07-03,OS_2014_001,question-01.png; solution-01.png; solution-bound-batch-p contact sheet,solution_bound_batch_p_reviewed,题图与解析图同属用户态可执行指令与特权指令边界主题；当前绑定正确,替换解析文字待补占位为 QA 说明；不改正式关系网,继续后续图像绑定抽检；Tutor 范围 OS01-15
2026-07-03,OS_2021_002,question-01.png; solution-01.png; solution-bound-batch-p contact sheet,solution_bound_batch_p_reviewed,题图与解析图同属内核态可执行指令和特权指令边界主题；当前绑定正确,替换解析文字待补占位为 QA 说明；不改正式关系网,继续后续图像绑定抽检；Tutor 范围 OS01-15
2026-07-03,OS_2021_003,question-01.png; solution-01.png; solution-bound-batch-p contact sheet,solution_bound_batch_p_reviewed,题图与解析图同属系统调用完成操作边界主题；当前绑定正确,替换解析文字待补占位为 QA 说明；不改正式关系网,继续后续图像绑定抽检；Tutor 范围 OS01-17
2026-07-03,OS_2022_003,question-01.png; solution-01.png; solution-bound-batch-p contact sheet,solution_bound_batch_p_reviewed,题图与解析图同属系统调用过程中硬件与操作系统分工主题；当前绑定正确,替换解析文字待补占位为 QA 说明；不改正式关系网,继续后续图像绑定抽检；Tutor 范围 OS01-17
2026-07-03,CO_2020_001,question-01.png; solution-01.png,solution_bound_batch_p_tail_reviewed,题图与解析图同属机器字长与相关部件宽度边界主题；当前绑定正确且已从 CO_2021_001 错绑资产转正,追加详情卡 QA 说明；不改正式关系网,已有独立解析图绑定复核尾项完成；Tutor 范围 CO01-17
2026-07-03,CO_UNK_068,question-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前为 Cache 编址关系文字卡替代题图；第一屏可阶段性复做且未见解析提前暴露；无独立解析图,追加详情卡 QA 说明；不改正式关系网,继续补原题扫描图和独立解析图；Tutor 范围 CO03-14
2026-07-03,CO_2013_002,question-01.png; solution-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前为 ISA/指令系统文字卡替代题图并有同主题解析截图；仍非原题扫描图且来源链待确认,追加详情卡 QA 说明；不改正式关系网,继续补原题扫描图并等待来源链确认；Tutor 范围 CO04-01
2026-07-03,CO_UNK_001,question-01.png; solution-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前文字卡题图与解析图同属 Cache 失效传送粒度主题；第一屏未提前展示解析,追加详情卡 QA 说明；不改正式关系网,继续补原题扫描图；Tutor 范围 CO03-19
2026-07-03,CO_UNK_003,question-01.png; solution-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前无答案文字复做卡与折叠解析图同属 DRAM/SDRAM 辨析主题；仍非原始扫描题图,追加详情卡 QA 说明；不改正式关系网,继续补原始扫描题图；Tutor 范围 CO03-03
2026-07-03,CO_UNK_020,question-01.png; solution-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前文字卡题图与解析图同属相对寻址转移指令主题；仍非原题扫描图,追加详情卡 QA 说明；不改正式关系网,继续补原题扫描图；Tutor 范围 CO04-16/CO04-08
2026-07-03,CO_UNK_019,question-01.png; solution-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前文字卡题图与解析图同属相对寻址偏移基准主题；第一屏可复做且解析保留在折叠区,追加详情卡 QA 说明；不改正式关系网,继续补原题扫描图；Tutor 范围 CO04-08
2026-07-03,OS_UNK_121,question-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前死锁处理策略分类文字替代题图第一屏不暴露答案结论；仍缺原题扫描图/来源 ID/正式年份/独立解析图,追加详情卡 QA 说明；不改正式关系网,继续来源链人工确认；Tutor 范围 OS02-47/OS02-44
2026-07-03,OS_UNK_122,question-01.png; original-scan-pending-batch-q contact sheet,original_scan_pending_batch_q_reviewed,当前分段地址结构文字替代题图第一屏不暴露答案结论；仍缺原题扫描图/来源 ID/正式年份/独立解析图,追加详情卡 QA 说明；不改正式关系网,继续来源链人工确认；Tutor 范围 OS03-20
2026-07-03,OS_2016_001,question-01.png; handwriting-overlay-batch-r contact sheets,handwriting_overlay_batch_r_retained,黄色标记位于代码区且不遮挡题面主体；未见答案提前暴露,未改图片；追加详情卡 QA 说明；不改正式关系网,Tutor 范围 OS02-32/OS02-33
